open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume
2026-02-16 17:00:00,67888.7,68074.12,67600.93,67951.86,501.76328,2026-02-16 17:59:59.999999,34055626.9872489,226202,262.01422,17787173.2788486
2026-02-16 18:00:00,67951.85,68245.34,67830.82,67860.13,606.24788,2026-02-16 18:59:59.999999,41253708.7489883,177502,331.78737,22594019.6615457
2026-02-16 19:00:00,67860.13,68130.0,67824.91,67913.43,262.97624,2026-02-16 19:59:59.999999,17876995.5170008,118053,156.25447,10622167.950738
2026-02-16 20:00:00,67913.44,68549.14,67827.11,68530.0,457.58536,2026-02-16 20:59:59.999999,31196314.6887313,161220,274.46055,18712924.6012989
2026-02-16 21:00:00,68530.0,68933.85,68427.18,68862.88,534.27425,2026-02-16 21:59:59.999999,36641162.8823805,204619,318.38063,21833144.8670166
2026-02-16 22:00:00,68862.89,68890.0,68509.07,68591.02,556.75779,2026-02-16 22:59:59.999999,38245307.3229647,179942,278.3969,19120691.8950721
2026-02-16 23:00:00,68591.01,68978.88,68538.57,68892.43,348.95355,2026-02-16 23:59:59.999999,23992654.1946835,144528,208.42717,14331282.8993386
2026-02-17 00:00:00,68892.43,69042.74,68704.36,68878.27,476.69143,2026-02-17 00:59:59.999999,32831859.4898631,185296,278.63862,19191583.7830394
2026-02-17 01:00:00,68878.27,68996.67,68563.16,68618.11,499.89142,2026-02-17 01:59:59.999999,34393735.6027093,174433,191.622,13191480.8677344
2026-02-17 02:00:00,68618.12,69241.5,68387.2,68838.48,625.65656,2026-02-17 02:59:59.999999,43119060.8006469,239182,309.99904,21372072.0832383
2026-02-17 03:00:00,68838.48,68860.68,68470.0,68474.9,367.85689,2026-02-17 03:59:59.999999,25248756.1443689,150703,165.27842,11341274.9705047
2026-02-17 04:00:00,68474.9,68707.49,68288.0,68481.67,329.69022,2026-02-17 04:59:59.999999,22578481.184691,126729,166.1273,11377399.8609402
2026-02-17 05:00:00,68481.68,68510.76,67892.0,68245.71,633.07748,2026-02-17 05:59:59.999999,43155493.046749,224711,243.75404,16613520.1227803
2026-02-17 06:00:00,68245.71,68519.99,68242.49,68400.0,230.38739,2026-02-17 06:59:59.999999,15754930.5354371,110514,112.72436,7707877.2013126
2026-02-17 07:00:00,68400.01,68480.0,68165.02,68388.12,314.74756,2026-02-17 07:59:59.999999,21514447.6970374,148765,135.24788,9245885.6275168
2026-02-17 08:00:00,68388.12,68479.17,68130.78,68177.53,285.96667,2026-02-17 08:59:59.999999,19526819.9705075,120964,131.32692,8968190.6029754
2026-02-17 09:00:00,68177.53,68308.37,67992.03,68126.28,404.18575,2026-02-17 09:59:59.999999,27528890.1476998,143569,218.28502,14868843.5843664
2026-02-17 10:00:00,68126.29,68194.46,67704.96,67845.3,504.39951,2026-02-17 10:59:59.999999,34246041.057354,204591,211.78437,14378605.1261769
2026-02-17 11:00:00,67845.3,67935.73,67690.0,67854.6,507.67784,2026-02-17 11:59:59.999999,34437507.9543522,152220,212.62467,14422381.2160921
2026-02-17 12:00:00,67854.6,68299.4,67827.52,67919.49,607.94036,2026-02-17 12:59:59.999999,41383339.505404,184535,287.68136,19583946.7406758
2026-02-17 13:00:00,67919.49,68360.5,67734.36,68136.34,716.87733,2026-02-17 13:59:59.999999,48813768.3814798,269245,403.59257,27486630.9055475
2026-02-17 14:00:00,68136.35,68337.6,66734.3,66875.06,2328.63639,2026-02-17 14:59:59.999999,157061435.467663,656494,887.05297,59786245.817114
2026-02-17 15:00:00,66875.06,67409.99,66621.06,67392.05,2309.0413,2026-02-17 15:59:59.999999,154669522.9097639,771142,940.83817,63033344.700724
2026-02-17 16:00:00,67392.06,68158.1,67317.6,67517.36,1448.76651,2026-02-17 16:59:59.999999,98171812.0719312,587663,717.80704,48651666.9823193
2026-02-17 17:00:00,67517.36,67714.28,66881.08,67244.22,1144.38591,2026-02-17 17:59:59.999999,76949907.5918262,403692,494.53644,33249478.3625689
2026-02-17 18:00:00,67244.22,68227.41,67127.86,68098.62,824.93415,2026-02-17 18:59:59.999999,55916646.6418171,358582,468.34635,31774680.7136281
2026-02-17 19:00:00,68098.63,68235.39,67695.45,67793.32,785.88027,2026-02-17 19:59:59.999999,53420813.4007667,260283,434.11912,29530947.5315397
2026-02-17 20:00:00,67793.32,67928.08,67484.16,67753.3,471.88623,2026-02-17 20:59:59.999999,31941730.6724797,221730,201.01181,13607719.6638029
2026-02-17 21:00:00,67753.3,67926.29,67538.0,67680.54,253.25027,2026-02-17 21:59:59.999999,17137159.7114029,110474,118.57698,8025297.2044127
2026-02-17 22:00:00,67680.55,67788.42,67513.42,67527.72,176.97341,2026-02-17 22:59:59.999999,11969671.9152393,78072,92.46528,6255196.1449205
2026-02-17 23:00:00,67527.72,67617.46,67394.0,67503.52,240.26836,2026-02-17 23:59:59.999999,16215819.393622,111264,115.01034,7761921.0793094
2026-02-18 00:00:00,67503.52,67627.97,67290.3,67302.65,186.99827,2026-02-18 00:59:59.999999,12615533.5074918,109042,74.58903,5032924.5437478
2026-02-18 01:00:00,67302.65,67378.26,66892.03,67165.2,545.6883,2026-02-18 01:59:59.999999,36620759.6061635,175124,268.86622,18041807.2218896
2026-02-18 02:00:00,67165.21,67421.99,67153.36,67335.04,250.64041,2026-02-18 02:59:59.999999,16870373.5460907,114532,129.39207,8709465.8079853
2026-02-18 03:00:00,67335.04,67705.65,67326.98,67629.11,243.56061,2026-02-18 03:59:59.999999,16446761.117609,96356,123.95935,8371503.5978181
2026-02-18 04:00:00,67629.1,67900.0,67500.1,67823.54,328.68469,2026-02-18 04:59:59.999999,22243476.5194203,91762,191.77327,12980371.915418
2026-02-18 05:00:00,67823.55,67938.0,67606.45,67654.8,311.88419,2026-02-18 05:59:59.999999,21128145.6625766,104644,152.69595,10342542.8073675
2026-02-18 06:00:00,67654.81,67976.51,67614.91,67850.52,264.75627,2026-02-18 06:59:59.999999,17960360.6023001,92905,166.27796,11280352.1311913
2026-02-18 07:00:00,67850.53,68219.81,67702.7,68106.44,528.49446,2026-02-18 07:59:59.999999,35941990.7737978,122071,325.6069,22143426.5146986
2026-02-18 08:00:00,68106.44,68476.22,68071.58,68132.82,532.69792,2026-02-18 08:59:59.999999,36350615.4462983,171158,288.11029,19662145.4797807
2026-02-18 09:00:00,68132.83,68276.0,68010.11,68157.79,339.37122,2026-02-18 09:59:59.999999,23135663.3989537,105396,148.8863,10150776.8044821
2026-02-18 10:00:00,68157.8,68184.41,67731.95,67801.26,395.11187,2026-02-18 10:59:59.999999,26850923.4298862,110050,151.21233,10277000.0696782
2026-02-18 11:00:00,67801.26,67805.08,67076.9,67369.75,654.97357,2026-02-18 11:59:59.999999,44120793.5485731,216504,359.57958,24214540.1715609
2026-02-18 12:00:00,67369.75,67689.76,67345.0,67458.06,459.50762,2026-02-18 12:59:59.999999,31028771.5022215,157581,205.73689,13893328.0239445
2026-02-18 13:00:00,67458.06,67599.7,67051.81,67236.88,549.44565,2026-02-18 13:59:59.999999,36995316.4017249,156706,288.60377,19436152.3531659
2026-02-18 14:00:00,67236.89,67362.26,66717.3,67223.76,1553.71672,2026-02-18 14:59:59.999999,104276330.1084077,415141,811.57233,54483778.2356013
2026-02-18 15:00:00,67223.77,68347.72,67192.25,67694.01,1767.46696,2026-02-18 15:59:59.999999,119790602.6455788,452220,963.06724,65254401.0405768
2026-02-18 16:00:00,67694.01,67706.94,66994.23,67145.34,1029.31402,2026-02-18 16:59:59.999999,69182274.9522576,347519,529.17055,35564992.7051064
2026-02-18 17:00:00,67145.35,67486.97,67057.13,67187.39,676.97648,2026-02-18 17:59:59.999999,45471383.8174114,221841,422.82147,28397976.7586609
2026-02-18 18:00:00,67187.4,67229.76,66200.0,66359.99,1304.49131,2026-02-18 18:59:59.999999,86893863.6723797,337519,557.94187,37162376.6968097
2026-02-18 19:00:00,66360.0,66619.0,65870.0,66177.14,1301.14212,2026-02-18 19:59:59.999999,86145711.7909713,399451,560.08076,37104362.7546133
2026-02-18 20:00:00,66177.15,66550.0,66141.9,66268.39,682.91387,2026-02-18 20:59:59.999999,45289999.4612853,227539,350.55167,23249010.8384171
2026-02-18 21:00:00,66268.4,66504.2,66053.6,66342.76,909.37392,2026-02-18 21:59:59.999999,60316585.3718223,143428,430.46357,28548205.1733241
2026-02-18 22:00:00,66342.76,66477.7,66232.02,66408.82,352.09134,2026-02-18 22:59:59.999999,23364113.1423173,85916,208.20588,13814890.7038734
2026-02-18 23:00:00,66408.83,66502.49,66275.71,66461.0,323.1366,2026-02-18 23:59:59.999999,21453174.6265847,94592,185.89182,12341845.7888534
2026-02-19 00:00:00,66461.0,66597.03,66345.0,66446.49,297.42224,2026-02-19 00:59:59.999999,19768270.2570895,96766,170.61261,11339932.9063941
2026-02-19 01:00:00,66446.49,66884.16,66446.48,66866.62,415.14671,2026-02-19 01:59:59.999999,27693425.9698678,120546,249.97778,16673952.880401
2026-02-19 02:00:00,66866.63,66958.9,66639.99,66835.2,362.58869,2026-02-19 02:59:59.999999,24221979.0763845,109716,178.55376,11927292.0282124
2026-02-19 03:00:00,66835.2,66997.07,66727.27,66980.91,262.07528,2026-02-19 03:59:59.999999,17531802.1213818,84192,130.37981,8722666.1018402
2026-02-19 04:00:00,66980.91,67070.56,66759.0,66802.75,389.01702,2026-02-19 04:59:59.999999,26030073.5866599,96372,210.35619,14076278.4859638
2026-02-19 05:00:00,66802.74,66893.06,66679.76,66871.35,253.79395,2026-02-19 05:59:59.999999,16948445.6870005,107077,108.91988,7274275.849878
2026-02-19 06:00:00,66871.34,67290.4,66865.43,67150.12,468.59633,2026-02-19 06:59:59.999999,31435110.6806659,121623,216.50408,14528145.5203052
2026-02-19 07:00:00,67150.12,67320.0,67028.7,67206.45,481.75258,2026-02-19 07:59:59.999999,32368777.8469835,115478,257.44479,17297228.3880647
2026-02-19 08:00:00,67206.45,67206.45,66785.56,66966.12,559.76369,2026-02-19 08:59:59.999999,37500641.9084665,153588,214.64724,14374468.9622949
2026-02-19 09:00:00,66966.12,67191.83,66754.23,66836.0,463.29328,2026-02-19 09:59:59.999999,31026826.6742094,150421,197.28653,13215112.7086151
2026-02-19 10:00:00,66836.01,66958.4,66741.77,66843.08,368.25421,2026-02-19 10:59:59.999999,24621292.144488,138468,178.41529,11928186.71502
2026-02-19 11:00:00,66843.08,66936.42,66478.02,66496.02,488.02461,2026-02-19 11:59:59.999999,32553190.9142174,123820,174.07619,11611255.9188242
2026-02-19 12:00:00,66496.03,66680.7,66325.34,66516.67,484.41025,2026-02-19 12:59:59.999999,32229441.3476383,158343,264.96152,17630606.6895998
2026-02-19 13:00:00,66516.67,66556.59,65763.0,65913.37,1377.50527,2026-02-19 13:59:59.999999,91076471.9692439,344861,621.78212,41110616.2313904
2026-02-19 14:00:00,65913.38,66662.3,65631.83,66421.2,1506.37269,2026-02-19 14:59:59.999999,99640891.2550958,539424,759.20707,50219788.8846536
2026-02-19 15:00:00,66421.2,66755.39,65966.0,66398.0,1083.30553,2026-02-19 15:59:59.999999,71830366.6870001,466811,576.39327,38219092.8287284
2026-02-19 16:00:00,66398.01,66514.95,65899.25,66293.53,940.96239,2026-02-19 16:59:59.999999,62339504.698632,348109,470.05324,31136451.7257804
2026-02-19 17:00:00,66293.53,67049.99,66173.15,66369.42,899.04062,2026-02-19 17:59:59.999999,59887417.1161086,322744,461.23271,30735147.8087894
2026-02-19 18:00:00,66369.42,67073.13,66228.49,67030.49,865.51701,2026-02-19 18:59:59.999999,57796080.4208611,305128,474.60913,31691243.1850845
2026-02-19 19:00:00,67030.5,67198.1,66700.0,67050.0,706.47789,2026-02-19 19:59:59.999999,47303560.6535252,253657,350.37677,23463503.3337205
2026-02-19 20:00:00,67050.0,67166.98,66823.03,67149.11,444.88336,2026-02-19 20:59:59.999999,29818017.1340549,176491,218.71227,14661396.6225823
2026-02-19 21:00:00,67149.11,67168.86,66900.92,66916.51,265.40447,2026-02-19 21:59:59.999999,17788961.5150816,100053,136.89365,9175588.4215856
2026-02-19 22:00:00,66916.51,67000.0,66652.34,66915.14,854.02212,2026-02-19 22:59:59.999999,57062680.9857794,135345,330.68106,22094084.4653194
2026-02-19 23:00:00,66915.15,67023.61,66814.76,67003.73,304.63969,2026-02-19 23:59:59.999999,20390342.131717,110318,154.63045,10349906.4090592
2026-02-20 00:00:00,67003.73,67486.62,66949.41,67228.91,595.00262,2026-02-20 00:59:59.999999,40022489.5393102,178821,348.23317,23424979.4705277
2026-02-20 01:00:00,67228.91,67355.79,67150.0,67279.9,313.31598,2026-02-20 01:59:59.999999,21074433.2364037,112851,155.36229,10450299.2875819
2026-02-20 02:00:00,67279.91,67347.76,67181.28,67242.03,232.09759,2026-02-20 02:59:59.999999,15614839.0918362,74836,99.60613,6701152.097878
2026-02-20 03:00:00,67242.03,67488.67,67241.24,67366.25,332.50492,2026-02-20 03:59:59.999999,22398832.0958501,93214,162.84419,10970597.4536144
2026-02-20 04:00:00,67366.25,67402.23,67115.38,67264.83,362.39174,2026-02-20 04:59:59.999999,24377152.5494792,103295,152.50473,10258435.3982652
2026-02-20 05:00:00,67264.83,68006.0,67203.19,67790.1,1107.38598,2026-02-20 05:59:59.999999,75000976.3491005,167412,669.31185,45339891.2399562
2026-02-20 06:00:00,67790.11,67894.2,67660.12,67847.47,482.66553,2026-02-20 06:59:59.999999,32722188.0145218,116908,197.64457,13402045.4392423
2026-02-20 07:00:00,67847.47,67990.0,67767.4,67825.91,459.03505,2026-02-20 07:59:59.999999,31160035.9162284,101693,243.62231,16537846.3946126
2026-02-20 08:00:00,67825.91,67950.85,67747.33,67879.99,290.00035,2026-02-20 08:59:59.999999,19674383.3965216,78412,139.63955,9473558.6755641
2026-02-20 09:00:00,67879.99,68230.01,67879.99,68218.85,996.7879,2026-02-20 09:59:59.999999,67923220.9147572,158380,601.71985,40993299.1437344
2026-02-20 10:00:00,68218.85,68318.39,67843.42,67948.99,638.74258,2026-02-20 10:59:59.999999,43509991.6746788,139500,243.19302,16572343.7058681
2026-02-20 11:00:00,67948.99,67983.91,67280.6,67318.41,1489.10389,2026-02-20 11:59:59.999999,100771194.4243672,165055,485.85945,32888267.8759926
2026-02-20 12:00:00,67318.41,67594.0,67276.41,67541.77,603.15784,2026-02-20 12:59:59.999999,40673530.4172987,126474,277.43862,18712645.4215856
2026-02-20 13:00:00,67541.78,67541.78,66280.2,66801.62,7078.59491,2026-02-20 13:59:59.999999,472253687.9468413,454409,2119.20607,141479095.3680397
2026-02-20 14:00:00,66801.62,67317.5,66532.87,67069.65,5263.48808,2026-02-20 14:59:59.999999,351827433.3575017,410056,1855.50254,124130978.5892692
2026-02-20 15:00:00,67069.65,68083.98,66536.64,67582.95,3143.21056,2026-02-20 15:59:59.999999,211814571.1295458,714853,1772.53337,119461196.668753
2026-02-20 16:00:00,67582.95,67921.7,67283.24,67795.47,1312.90303,2026-02-20 16:59:59.999999,88816721.1589468,375856,707.32696,47859565.2360373
2026-02-20 17:00:00,67795.48,67795.48,66952.11,67613.37,6085.1555,2026-02-20 17:59:59.999999,408873497.9426541,484654,1945.93461,130843274.9492769
2026-02-20 18:00:00,67613.38,68000.0,67466.11,67924.21,1321.6326,2026-02-20 18:59:59.999999,89503419.244067,343806,786.7587,53289293.1384073
2026-02-20 19:00:00,67924.22,68000.0,67548.85,67646.03,854.45567,2026-02-20 19:59:59.999999,57862470.8173443,191461,482.35593,32662599.7810234
2026-02-20 20:00:00,67646.03,67885.55,67520.3,67750.4,685.93834,2026-02-20 20:59:59.999999,46455639.6891256,145535,468.20153,31713251.7324231
2026-02-20 21:00:00,67750.4,67840.0,67639.29,67825.87,451.92527,2026-02-20 21:59:59.999999,30617763.5939987,85988,292.40619,19810205.9044779
2026-02-20 22:00:00,67825.87,68116.6,67639.31,68078.13,669.63597,2026-02-20 22:59:59.999999,45477160.748621,126846,420.74064,28579230.4329588
2026-02-20 23:00:00,68078.13,68233.99,67914.0,68020.01,582.73901,2026-02-20 23:59:59.999999,39653517.3188474,94597,373.51407,25415989.7401516
2026-02-21 00:00:00,68020.0,68051.16,67787.19,67841.0,537.54494,2026-02-21 00:59:59.999999,36503123.1142353,75978,269.29884,18290386.2004525
2026-02-21 01:00:00,67841.0,68005.99,67841.0,67951.24,250.62697,2026-02-21 01:59:59.999999,17018896.0981025,49808,169.25187,11492524.521719
2026-02-21 02:00:00,67951.25,68099.54,67913.3,68001.05,224.56497,2026-02-21 02:59:59.999999,15273167.6212178,46942,135.36924,9205980.7200145
2026-02-21 03:00:00,68001.04,68001.04,67534.69,67667.77,569.35853,2026-02-21 03:59:59.999999,38568911.2954951,89390,239.29104,16208369.6881893
2026-02-21 04:00:00,67667.77,67846.88,67593.99,67816.97,228.62441,2026-02-21 04:59:59.999999,15476797.7569085,54930,137.21523,9289570.3993341
2026-02-21 05:00:00,67816.98,67888.4,67799.7,67851.93,141.24714,2026-02-21 05:59:59.999999,9583260.4722714,38996,74.53693,5057273.6802161
2026-02-21 06:00:00,67851.93,67924.39,67750.96,67793.38,228.15051,2026-02-21 06:59:59.999999,15479586.4501597,43150,106.8318,7248873.0406117
2026-02-21 07:00:00,67793.39,67884.74,67749.59,67856.01,118.21011,2026-02-21 07:59:59.999999,8019341.9967608,29901,47.02708,3190233.0947628
2026-02-21 08:00:00,67856.01,68079.41,67807.3,68055.03,293.16321,2026-02-21 08:59:59.999999,19924434.137958,49379,144.5521,9825653.8205495
2026-02-21 09:00:00,68055.04,68314.54,67978.9,68147.53,599.79254,2026-02-21 09:59:59.999999,40896879.3832183,81854,339.41056,23144986.7058634
2026-02-21 10:00:00,68147.54,68250.0,68139.65,68215.54,212.21766,2026-02-21 10:59:59.999999,14472075.0922083,51695,119.84701,8172946.5746401
2026-02-21 11:00:00,68215.55,68283.34,68084.0,68092.45,279.32431,2026-02-21 11:59:59.999999,19046317.1113686,65994,131.67425,8978584.9496629
2026-02-21 12:00:00,68092.45,68218.2,67915.0,68203.42,307.88407,2026-02-21 12:59:59.999999,20948027.6138591,67237,131.56462,8953230.2707026
2026-02-21 13:00:00,68203.42,68260.0,68106.89,68259.99,202.25945,2026-02-21 13:59:59.999999,13792714.4828962,55923,101.58287,6927879.1738677
2026-02-21 14:00:00,68259.99,68644.0,68180.53,68450.01,880.51744,2026-02-21 14:59:59.999999,60288723.1540272,133782,469.31037,32130760.6913499
2026-02-21 15:00:00,68450.01,68698.7,68417.0,68615.0,427.6444,2026-02-21 15:59:59.999999,29312462.7447591,88325,241.61513,16561413.9728736
2026-02-21 16:00:00,68615.01,68630.76,68101.78,68322.6,658.4992,2026-02-21 16:59:59.999999,44974618.7944532,120356,324.1624,22134659.4230727
2026-02-21 17:00:00,68322.61,68474.01,68200.0,68437.45,212.23015,2026-02-21 17:59:59.999999,14503939.3377244,68453,107.66631,7358350.2812262
2026-02-21 18:00:00,68437.45,68644.0,68383.08,68574.0,320.28262,2026-02-21 18:59:59.999999,21949099.1093757,61749,156.57328,10730308.7222691
2026-02-21 19:00:00,68573.99,68658.5,68526.81,68543.51,219.15242,2026-02-21 19:59:59.999999,15032657.712759,45846,91.05307,6246088.6234139
2026-02-21 20:00:00,68543.51,68605.63,68190.0,68211.19,369.37236,2026-02-21 20:59:59.999999,25272806.5810685,55084,142.90406,9781683.4459063
2026-02-21 21:00:00,68211.19,68390.93,68183.1,68379.95,170.62817,2026-02-21 21:59:59.999999,11653813.845771,47826,71.16066,4860545.598399
2026-02-21 22:00:00,68379.95,68437.56,67900.0,67972.0,378.72918,2026-02-21 22:59:59.999999,25804428.160763,97095,153.64839,10469269.6560256
2026-02-21 23:00:00,67972.0,68124.54,67941.02,67975.93,202.81655,2026-02-21 23:59:59.999999,13795996.7798382,73846,97.91495,6660119.4221575
2026-02-22 00:00:00,67975.93,68060.4,67809.78,67946.0,294.60551,2026-02-22 00:59:59.999999,20008866.2211614,83722,151.69981,10303781.4453678
2026-02-22 01:00:00,67946.0,68171.46,67945.99,68159.31,265.09117,2026-02-22 01:59:59.999999,18046382.7046557,55953,148.99536,10142053.8426252
2026-02-22 02:00:00,68159.32,68222.16,67872.76,67909.68,289.41881,2026-02-22 02:59:59.999999,19691797.4242293,62081,135.74391,9238394.7932357
2026-02-22 03:00:00,67909.67,68062.03,67824.9,68041.43,265.36653,2026-02-22 03:59:59.999999,18026545.0148039,92264,114.08342,7751762.1295708
2026-02-22 04:00:00,68041.42,68086.0,67966.52,67983.5,199.56269,2026-02-22 04:59:59.999999,13573046.7736926,70295,95.63377,6504495.2567398
2026-02-22 05:00:00,67983.5,68011.75,67881.81,67977.52,154.76424,2026-02-22 05:59:59.999999,10512242.0996805,40925,68.67781,4664537.5358421
2026-02-22 06:00:00,67977.52,68178.79,67972.89,68038.13,303.09242,2026-02-22 06:59:59.999999,20636085.8281022,64813,159.88991,10886519.8123905
2026-02-22 07:00:00,68038.14,68095.57,67990.5,68005.3,266.37265,2026-02-22 07:59:59.999999,18121867.3910548,58798,74.08616,5039979.8200892
2026-02-22 08:00:00,68005.3,68019.46,67912.02,67950.1,183.6609,2026-02-22 08:59:59.999999,12483078.7767714,58833,57.59006,3914364.6523303
2026-02-22 09:00:00,67950.11,68101.46,67948.74,68053.32,173.06503,2026-02-22 09:59:59.999999,11773696.2564003,60398,68.78067,4679124.6918153
2026-02-22 10:00:00,68053.33,68153.2,68012.78,68129.56,204.92643,2026-02-22 10:59:59.999999,13953874.7290934,44822,97.76464,6657559.8393993
2026-02-22 11:00:00,68129.57,68245.0,68129.56,68219.97,171.48901,2026-02-22 11:59:59.999999,11696675.6991039,42390,97.08597,6621413.9479364
2026-02-22 12:00:00,68219.97,68232.4,67871.59,67928.22,372.42816,2026-02-22 12:59:59.999999,25323319.842037,122560,133.86033,9102353.6167801
2026-02-22 13:00:00,67928.23,68040.8,67571.08,67652.38,679.59468,2026-02-22 13:59:59.999999,46035187.8809877,168088,294.76008,19965760.8119693
2026-02-22 14:00:00,67652.38,67682.47,67353.75,67443.89,825.57077,2026-02-22 14:59:59.999999,55736347.1554749,188976,327.91328,22140869.1829276
2026-02-22 15:00:00,67443.89,67813.2,67303.5,67684.14,653.6397,2026-02-22 15:59:59.999999,44164911.328901,170776,289.27921,19546425.5301584
2026-02-22 16:00:00,67684.15,67718.13,67513.83,67632.76,299.2772,2026-02-22 16:59:59.999999,20231482.93391,92266,167.63787,11331425.5784853
2026-02-22 17:00:00,67632.76,67635.22,67190.0,67384.49,691.10182,2026-02-22 17:59:59.999999,46546501.6392526,140621,315.39571,21244769.4819188
2026-02-22 18:00:00,67384.48,67461.41,67313.54,67422.62,362.52705,2026-02-22 18:59:59.999999,24429993.5485048,90343,210.98643,14218152.7838445
2026-02-22 19:00:00,67422.63,67488.7,67403.37,67428.32,222.75597,2026-02-22 19:59:59.999999,15024842.134125,62926,146.17007,9859022.9482042
2026-02-22 20:00:00,67428.32,67491.96,67350.0,67401.74,272.50364,2026-02-22 20:59:59.999999,18372080.5854296,73585,166.34347,11214901.0573605
2026-02-22 21:00:00,67401.74,67643.94,67401.74,67612.66,235.86316,2026-02-22 21:59:59.999999,15926684.137895,64457,163.71707,11054416.3677196
2026-02-22 22:00:00,67612.66,67751.44,67485.34,67666.16,369.66378,2026-02-22 22:59:59.999999,24995313.8876005,99426,217.34086,14694897.7367339
2026-02-22 23:00:00,67666.16,67730.98,67469.58,67643.4,418.79352,2026-02-22 23:59:59.999999,28302511.5845461,151582,270.857,18304110.7474937
2026-02-23 00:00:00,67643.39,67684.86,66715.01,66740.47,765.22691,2026-02-23 00:59:59.999999,51413335.5848734,210130,365.47371,24570719.2773036
2026-02-23 01:00:00,66740.47,66740.47,64290.71,64427.65,7324.06208,2026-02-23 01:59:59.999999,477928086.1141628,1305590,3683.80693,240422243.2795412
2026-02-23 02:00:00,64427.64,64916.85,64325.98,64783.56,1843.2569,2026-02-23 02:59:59.999999,119247277.9594002,505007,1018.47651,65891228.4641627
2026-02-23 03:00:00,64783.56,65079.79,64700.0,64934.17,1090.11911,2026-02-23 03:59:59.999999,70727856.9636311,227389,654.57612,42469530.0941015
2026-02-23 04:00:00,64934.18,65040.29,64685.64,64808.31,792.86138,2026-02-23 04:59:59.999999,51413999.4330287,149398,410.1901,26604499.4800909
2026-02-23 05:00:00,64808.31,65294.8,64796.85,65070.9,1215.1894,2026-02-23 05:59:59.999999,79037628.8856667,195387,650.36181,42317184.7084263
2026-02-23 06:00:00,65070.9,65802.09,65033.9,65757.32,1085.08146,2026-02-23 06:59:59.999999,71028640.5901827,233923,576.23924,37716964.0166815
2026-02-23 07:00:00,65757.33,66015.22,65641.55,65958.94,1026.69503,2026-02-23 07:59:59.999999,67606931.3646946,209175,611.05157,40238560.9365221
2026-02-23 08:00:00,65958.94,65958.94,65565.78,65676.44,895.54696,2026-02-23 08:59:59.999999,58860907.2588128,178507,352.45228,23162415.7538242
2026-02-23 09:00:00,65676.44,66456.5,65672.76,66404.91,974.96031,2026-02-23 09:59:59.999999,64432239.7226789,255269,513.34958,33920673.872897
2026-02-23 10:00:00,66404.92,66600.0,66220.0,66319.69,789.042,2026-02-23 10:59:59.999999,52379998.0261662,210955,298.30583,19803012.6742624
2026-02-23 11:00:00,66319.69,66487.37,66114.22,66207.23,534.45165,2026-02-23 11:59:59.999999,35415988.56663,149814,210.04652,13920257.3322424
2026-02-23 12:00:00,66207.23,66511.51,65886.51,66280.4,754.07687,2026-02-23 12:59:59.999999,49921026.7866198,225640,358.19062,23715612.1311291
2026-02-23 13:00:00,66280.4,66430.52,66103.35,66132.66,807.41354,2026-02-23 13:59:59.999999,53490654.0853805,212415,308.18361,20418866.9076792
2026-02-23 14:00:00,66132.65,66264.95,65529.73,65923.53,971.74614,2026-02-23 14:59:59.999999,64092142.7637402,520298,424.68303,28011164.1827241
2026-02-23 15:00:00,65923.52,66250.0,65579.53,65660.1,1263.10354,2026-02-23 15:59:59.999999,83174956.870959,516710,698.65567,46010258.5486569
2026-02-23 16:00:00,65660.1,65724.28,65178.83,65364.65,1502.46383,2026-02-23 16:59:59.999999,98343162.1901302,520635,752.99963,49283553.3951786
2026-02-23 17:00:00,65364.66,65451.01,64152.04,64813.26,2524.7894,2026-02-23 17:59:59.999999,163403118.873961,627848,1262.74626,81680772.2596466
2026-02-23 18:00:00,64813.27,65194.51,64586.0,64635.49,994.68933,2026-02-23 18:59:59.999999,64482739.0033994,420741,561.7542,36425295.7302302
2026-02-23 19:00:00,64635.49,64855.18,64048.71,64295.1,2158.00321,2026-02-23 19:59:59.999999,138806257.886339,419764,716.24097,46108329.0782117
2026-02-23 20:00:00,64295.11,64487.94,63888.79,64473.14,1313.21455,2026-02-23 20:59:59.999999,84224279.2922649,408923,650.35046,41717684.5120716
2026-02-23 21:00:00,64473.14,64783.54,64459.44,64580.66,593.24685,2026-02-23 21:59:59.999999,38323813.6597478,204519,295.1764,19067357.3144562
2026-02-23 22:00:00,64580.66,65035.98,64555.59,64725.56,1451.85665,2026-02-23 22:59:59.999999,94209247.0817206,217700,819.91049,53203870.2390237
2026-02-23 23:00:00,64725.56,64900.63,64538.9,64656.02,404.81213,2026-02-23 23:59:59.999999,26194367.1573261,142958,195.41704,12648805.8698988
2026-02-24 00:00:00,64656.01,65026.75,64656.01,64941.43,437.59997,2026-02-24 00:59:59.999999,28394295.4237613,177061,259.95852,16866530.8971787
2026-02-24 01:00:00,64941.42,64941.42,63433.84,64160.27,2402.75927,2026-02-24 01:59:59.999999,154070890.4248766,718761,1068.01848,68483245.2595411
2026-02-24 02:00:00,64160.26,64500.0,64000.0,64109.81,599.63527,2026-02-24 02:59:59.999999,38496872.2910538,344368,303.3393,19476990.1797251
